"date","hour","height"
"11/10/08","15:47",0.7
"11/10/08","20:47",3.1
"12/10/08","03:58",0.7
"12/10/08","09:11",3.3
"12/10/08","16:39",0.6
"12/10/08","21:23",3.3
"13/10/08","04:49",0.6
"13/10/08","10:00",3.4
"13/10/08","17:30",0.6
"13/10/08","22:08",3.5
"14/10/08","05:49",0.5
"14/10/08","10:47",3.5
"14/10/08","18:11",0.5
"14/10/08","22:51",3.5
"15/10/08","06:49",0.4
"15/10/08","11:34",3.5
"15/10/08","18:47",0.5
"15/10/08","23:36",3.5
"16/10/08","07:41",0.3
"16/10/08","12:21",3.5
"16/10/08","19:34",0.5
"17/10/08","00:23",3.5
"17/10/08","08:24",0.4
"17/10/08","13:06",3.4
"17/10/08","20:04",0.5
"18/10/08","01:06",3.4
"18/10/08","08:58",0.4
"18/10/08","13:51",3.2
"18/10/08","20:32",0.5
"19/10/08","01:54",3.3
"19/10/08","09:45",0.5
"19/10/08","14:38",3
"19/10/08","21:08",0.7
"20/10/08","02:43",3.1
"20/10/08","10:34",0.6
"20/10/08","15:30",2.8
"20/10/08","21:56",0.8
"21/10/08","03:39",2.9
"21/10/08","11:39",0.8
"21/10/08","16:43",2.7
"21/10/08","22:58",1
"22/10/08","05:06",2.8
"22/10/08","12:58",0.8
"22/10/08","18:15",2.7
"23/10/08","00:26",1.1
"23/10/08","06:39",2.9
"23/10/08","14:08",0.7
"23/10/08","19:26",2.8
"24/10/08","02:11",0.9
"24/10/08","07:47",3
"24/10/08","15:15",0.6
"24/10/08","20:21",3.1
"25/10/08","03:23",0.7
"25/10/08","08:39",3.2
"25/10/08","16:11",0.6
"25/10/08","21:08",3.2
"26/10/08","04:32",0.6
"26/10/08","09:26",3.3
"26/10/08","16:45",0.6
"26/10/08","21:45",3.4
"27/10/08","05:26",0.5
"27/10/08","10:11",3.3
"27/10/08","17:34",0.6
"27/10/08","22:23",3.4
"28/10/08","06:02",0.5
"28/10/08","10:53",3.3
"28/10/08","17:28",0.7
"28/10/08","23:02",3.4
"29/10/08","06:49",0.5
"29/10/08","11:26",3.2
"29/10/08","18:11",0.6
"29/10/08","23:39",3.4
"30/10/08","07:26",0.6
"30/10/08","12:06",3.1
"30/10/08","18:47",0.6
"31/10/08","00:11",3.3
"31/10/08","07:41",0.6
"31/10/08","12:47",3
"31/10/08","19:19",0.6
"01/11/08","00:45",3.2
"01/11/08","08:11",0.6
"01/11/08","13:17",2.9
"01/11/08","19:43",0.6
"02/11/08","01:08",3.1
"02/11/08","08:24",0.6
"02/11/08","13:34",2.7
"02/11/08","20:09",0.7
"03/11/08","01:38",2.9
"03/11/08","08:43",0.7
"03/11/08","14:06",2.6
"03/11/08","20:41",0.8
"04/11/08","02:09",2.8
"04/11/08","09:19",0.7
"04/11/08","14:49",2.4
"04/11/08","21:13",0.9
"05/11/08","03:02",2.7
"05/11/08","10:09",0.8
"05/11/08","15:43",2.3
"05/11/08","22:02",1.1
"06/11/08","04:09",2.6
"06/11/08","11:21",0.9
"06/11/08","17:26",2.4
"06/11/08","23:08",1.1
"07/11/08","05:38",2.7
"07/11/08","12:49",0.9
"07/11/08","18:21",2.6
"08/11/08","01:13",1.1
"08/11/08","06:49",2.8
"08/11/08","13:58",0.8
"08/11/08","19:09",2.9
"09/11/08","02:24",0.9
"09/11/08","07:45",3
"09/11/08","14:54",0.8
"09/11/08","20:02",3.2
"10/11/08","03:24",0.7
"10/11/08","08:36",3.2
"10/11/08","15:43",0.7
"10/11/08","20:51",3.4
"11/11/08","04:28",0.6
"11/11/08","09:26",3.3
"11/11/08","16:34",0.6
"11/11/08","21:34",3.5
"12/11/08","05:36",0.5
"12/11/08","10:23",3.4
"12/11/08","17:30",0.6
"12/11/08","22:24",3.5
"13/11/08","06:36",0.4
"13/11/08","11:17",3.4
"13/11/08","18:23",0.5
"13/11/08","23:15",3.5
"14/11/08","07:23",0.3
"14/11/08","12:06",3.4
"14/11/08","18:54",0.5
"15/11/08","00:06",3.5
"15/11/08","08:06",0.3
"15/11/08","12:53",3.3
"15/11/08","19:39",0.5
"16/11/08","00:56",3.4
"16/11/08","08:56",0.3
"16/11/08","13:38",3.2
"16/11/08","20:26",0.5
"17/11/08","01:43",3.3
"17/11/08","09:49",0.4
"17/11/08","14:24",3
"17/11/08","21:09",0.6
"18/11/08","02:26",3.1
"18/11/08","10:41",0.5
"18/11/08","15:23",2.9
"18/11/08","21:58",0.7
"19/11/08","03:21",3
"19/11/08","11:38",0.6
"19/11/08","16:32",2.7
"19/11/08","23:04",0.9
"20/11/08","04:34",2.8
"20/11/08","12:36",0.7
"20/11/08","17:43",2.7
"21/11/08","00:36",0.9
"21/11/08","06:00",2.8
"21/11/08","13:28",0.7
"21/11/08","18:45",2.8
"22/11/08","01:49",0.8
"22/11/08","07:06",2.9
"22/11/08","14:17",0.7
"22/11/08","19:38",3
"23/11/08","02:49",0.7
"23/11/08","08:06",2.9
"23/11/08","15:06",0.7
"23/11/08","20:23",3.1
"24/11/08","03:45",0.6
"24/11/08","08:58",3
"24/11/08","15:24",0.7
"24/11/08","21:09",3.3
"25/11/08","04:47",0.6
"25/11/08","09:43",3
"25/11/08","16:06",0.7
"25/11/08","21:56",3.3
"26/11/08","05:45",0.5
"26/11/08","10:24",3
"26/11/08","16:58",0.7
"26/11/08","22:36",3.3
"27/11/08","06:32",0.6
"27/11/08","11:09",3
"27/11/08","17:34",0.7
"27/11/08","23:11",3.3
"28/11/08","06:51",0.6
"28/11/08","11:53",3
"28/11/08","18:13",0.7
"28/11/08","23:53",3.2
"29/11/08","07:32",0.6
"29/11/08","12:26",2.9
"29/11/08","18:47",0.6
"30/11/08","00:21",3.1
"30/11/08","07:45",0.6
"30/11/08","12:54",2.8
"30/11/08","19:21",0.6
"01/12/08","00:53",3.1
"01/12/08","08:30",0.5
"01/12/08","13:21",2.7
"01/12/08","19:45",0.6
"02/12/08","01:19",3
"02/12/08","08:32",0.5
"02/12/08","13:43",2.6
"02/12/08","20:15",0.7
"03/12/08","02:00",2.9
"03/12/08","09:19",0.6
"03/12/08","14:19",2.6
"03/12/08","21:00",0.8
"04/12/08","02:47",2.8
"04/12/08","09:49",0.7
"04/12/08","15:13",2.5
"04/12/08","21:45",0.9
"05/12/08","03:32",2.8
"05/12/08","10:28",0.7
"05/12/08","16:23",2.6
"05/12/08","22:36",0.9
"06/12/08","04:38",2.7
"06/12/08","11:23",0.8
"06/12/08","17:32",2.7
"07/12/08","00:21",1
"07/12/08","05:53",2.8
"07/12/08","12:28",0.9
"07/12/08","18:28",2.9
"08/12/08","01:41",0.8
"08/12/08","06:58",2.9
"08/12/08","13:39",0.8
"08/12/08","19:17",3.1
"09/12/08","02:43",0.7
"09/12/08","08:00",3
"09/12/08","14:43",0.8
"09/12/08","20:09",3.3
"10/12/08","03:41",0.6
"10/12/08","09:02",3.1
"10/12/08","15:39",0.7
"10/12/08","21:08",3.4
"11/12/08","04:49",0.5
"11/12/08","10:04",3.2
"11/12/08","16:32",0.6
"11/12/08","22:06",3.5
"12/12/08","06:06",0.5
"12/12/08","11:00",3.3
"12/12/08","17:30",0.6
"12/12/08","23:00",3.5
"13/12/08","07:02",0.3
"13/12/08","11:51",3.3
"13/12/08","18:32",0.5
"13/12/08","23:54",3.5
"14/12/08","07:58",0.2
"14/12/08","12:38",3.3
"14/12/08","19:34",0.4
"15/12/08","00:41",3.4
"15/12/08","08:53",0.2
"15/12/08","13:26",3.2
"15/12/08","20:30",0.4
"16/12/08","01:23",3.3
"16/12/08","09:41",0.2
"16/12/08","14:19",3.1
"16/12/08","21:19",0.5
"17/12/08","02:09",3.2
"17/12/08","10:19",0.4
"17/12/08","15:13",2.9
"17/12/08","22:06",0.6
"18/12/08","03:06",3
"18/12/08","10:47",0.5
"18/12/08","15:54",2.8
"18/12/08","22:43",0.7
"19/12/08","04:08",2.9
"19/12/08","11:28",0.7
"19/12/08","16:53",2.8
"19/12/08","23:41",0.8
"20/12/08","05:15",2.7
"20/12/08","11:41",0.8
"20/12/08","17:53",2.8
"21/12/08","00:54",0.8
"21/12/08","06:19",2.6
"21/12/08","12:41",0.9
"21/12/08","18:51",2.8
"22/12/08","02:02",0.8
"22/12/08","07:19",2.6
"22/12/08","13:54",0.9
"22/12/08","19:45",2.9
"23/12/08","03:15",0.8
"23/12/08","08:21",2.7
"23/12/08","14:53",0.9
"23/12/08","20:38",3.1
"24/12/08","04:32",0.7
"24/12/08","09:17",2.8
"24/12/08","15:39",0.9
"24/12/08","21:24",3.1
"25/12/08","05:23",0.7
"25/12/08","10:09",2.9
"25/12/08","16:19",0.8
"25/12/08","22:11",3.2
"26/12/08","05:51",0.6
"26/12/08","10:56",2.9
"26/12/08","17:08",0.8
"26/12/08","22:58",3.2
"27/12/08","06:39",0.6
"27/12/08","11:36",2.9
"27/12/08","17:51",0.7
"27/12/08","23:32",3.2
"28/12/08","07:02",0.6
"28/12/08","12:09",2.9
"28/12/08","18:32",0.6
"29/12/08","00:02",3.2
"29/12/08","07:43",0.5
"29/12/08","12:38",2.9
"29/12/08","19:17",0.6
"30/12/08","00:32",3.2
"30/12/08","08:13",0.5
"30/12/08","12:49",2.8
"30/12/08","19:24",0.6
"31/12/08","01:06",3.1
"31/12/08","08:39",0.4
"31/12/08","13:17",2.8
"31/12/08","20:09",0.6
"01/01/09","01:41",3.2
"01/01/09","08:41",0.6
"01/01/09","14:06",2.9
"01/01/09","20:28",0.8
"02/01/09","02:17",3.2
"02/01/09","09:19",0.7
"02/01/09","14:43",2.9
"02/01/09","21:06",0.9
"03/01/09","03:06",3.1
"03/01/09","10:00",0.8
"03/01/09","15:24",2.9
"03/01/09","21:58",1
"04/01/09","03:56",2.9
"04/01/09","10:45",0.9
"04/01/09","16:26",2.9
"04/01/09","23:19",1
"05/01/09","05:04",2.8
"05/01/09","11:38",1
"05/01/09","17:34",3
"06/01/09","00:49",0.9
"06/01/09","06:17",2.7
"06/01/09","12:45",1
"06/01/09","18:41",3
"07/01/09","02:08",0.8
"07/01/09","07:34",2.7
"07/01/09","14:06",0.9
"07/01/09","19:47",3.1
"08/01/09","03:23",0.6
"08/01/09","08:49",2.8
"08/01/09","15:15",0.7
"08/01/09","20:53",3.2
"09/01/09","04:43",0.5
"09/01/09","09:54",3
"09/01/09","16:19",0.6
"09/01/09","21:54",3.3
"10/01/09","05:56",0.3
"10/01/09","10:49",3.1
"10/01/09","17:28",0.4
"10/01/09","22:51",3.4
"11/01/09","06:56",0.1
"11/01/09","11:38",3.2
"11/01/09","18:39",0.3
"11/01/09","23:39",3.4
"12/01/09","07:51",0
"12/01/09","12:26",3.3
"12/01/09","19:41",0.3
"13/01/09","00:24",3.5
"13/01/09","08:38",0.1
"13/01/09","13:17",3.3
"13/01/09","20:34",0.3
"14/01/09","01:13",3.5
"14/01/09","09:08",0.2
"14/01/09","13:45",3.3
"14/01/09","21:09",0.4
"15/01/09","02:06",3.4
"15/01/09","09:47",0.4
"15/01/09","14:28",3.2
"15/01/09","21:41",0.5
"16/01/09","02:43",3.3
"16/01/09","10:11",0.6
"16/01/09","15:17",3.1
"16/01/09","22:19",0.7
"17/01/09","03:26",3.1
"17/01/09","10:06",0.8
"17/01/09","16:00",3
"17/01/09","22:39",0.9
"18/01/09","04:23",2.9
"18/01/09","10:39",1
"18/01/09","16:47",2.9
"18/01/09","23:23",1
"19/01/09","05:26",2.6
"19/01/09","11:09",1.1
"19/01/09","17:51",2.8
"20/01/09","00:39",1.1
"20/01/09","06:38",2.5
"20/01/09","12:09",1.2
"20/01/09","18:58",2.8
"21/01/09","02:02",1
"21/01/09","07:51",2.5
"21/01/09","13:53",1.2
"21/01/09","20:04",2.9
"22/01/09","03:24",0.8
"22/01/09","08:56",2.5
"22/01/09","15:04",1
"22/01/09","21:04",2.9
"23/01/09","04:39",0.6
"23/01/09","09:49",2.7
"23/01/09","16:04",0.8
"23/01/09","21:56",3
"24/01/09","05:36",0.5
"24/01/09","10:32",2.8
"24/01/09","16:58",0.6
"24/01/09","22:38",3.1
"25/01/09","06:08",0.4
"25/01/09","11:09",2.9
"25/01/09","17:47",0.6
"25/01/09","23:09",3.1
"26/01/09","06:51",0.3
"26/01/09","11:47",2.9
"26/01/09","18:39",0.5
"26/01/09","23:43",3.2
"27/01/09","07:23",0.4
"27/01/09","12:21",3
"27/01/09","19:23",0.5
"28/01/09","00:13",3.2
"28/01/09","07:53",0.4
"28/01/09","12:34",3
"28/01/09","19:39",0.6
"29/01/09","00:51",3.3
"29/01/09","08:28",0.5
"29/01/09","13:11",3.1
"29/01/09","20:30",0.6
"30/01/09","01:24",3.3
"30/01/09","08:38",0.6
"30/01/09","13:38",3.1
"30/01/09","20:21",0.7
"31/01/09","02:06",3.3
"31/01/09","09:11",0.7
"31/01/09","14:11",3.1
"31/01/09","21:04",0.8
"01/02/09","02:47",3.2
"01/02/09","09:38",0.8
"01/02/09","14:53",3.1
"01/02/09","21:43",0.9
"02/02/09","03:32",3.1
"02/02/09","10:13",1
"02/02/09","15:36",3.1
"02/02/09","22:49",1
"03/02/09","04:34",2.9
"03/02/09","10:58",1.1
"03/02/09","16:39",3
"04/02/09","00:15",1
"04/02/09","05:51",2.7
"04/02/09","12:04",1.1
"04/02/09","18:08",3
"05/02/09","01:47",1
"05/02/09","07:19",2.7
"05/02/09","13:30",1.1
"05/02/09","19:36",3.1
"06/02/09","03:26",0.8
"06/02/09","08:45",2.8
"06/02/09","14:58",0.9
"06/02/09","20:51",3.2
"07/02/09","04:47",0.5
"07/02/09","09:47",3
"07/02/09","16:19",0.7
"07/02/09","21:51",3.3
"08/02/09","05:53",0.3
"08/02/09","10:39",3.2
"08/02/09","17:38",0.5
"08/02/09","22:41",3.4
"09/02/09","06:49",0.1
"09/02/09","11:26",3.3
"09/02/09","18:43",0.3
"09/02/09","23:26",3.5
"10/02/09","07:34",0.1
"10/02/09","12:13",3.4
"10/02/09","19:38",0.2
"11/02/09","00:17",3.6
"11/02/09","08:02",0.1
"11/02/09","12:41",3.4
"11/02/09","20:13",0.2
"12/02/09","01:06",3.5
"12/02/09","08:49",0.2
"12/02/09","13:23",3.4
"12/02/09","20:51",0.3
"13/02/09","01:39",3.5
"13/02/09","09:13",0.4
"13/02/09","14:04",3.4
"13/02/09","21:30",0.5
"14/02/09","02:19",3.3
"14/02/09","09:15",0.6
"14/02/09","14:34",3.3
"14/02/09","21:39",0.7
"15/02/09","02:58",3.1
"15/02/09","09:30",0.8
"15/02/09","15:13",3.1
"15/02/09","22:04",0.9
"16/02/09","03:34",2.9
"16/02/09","09:54",1
"16/02/09","15:53",3
"16/02/09","22:26",1.1
"17/02/09","04:28",2.6
"17/02/09","10:24",1.2
"17/02/09","16:41",2.8
"17/02/09","23:13",1.2
"18/02/09","05:47",2.4
"18/02/09","11:09",1.4
"18/02/09","18:13",2.7
"19/02/09","01:39",1.2
"19/02/09","07:04",2.4
"19/02/09","13:38",1.4
"19/02/09","19:34",2.8
"20/02/09","03:17",1
"20/02/09","08:23",2.5
"20/02/09","15:00",1.2
"20/02/09","20:41",2.9
"21/02/09","04:17",0.7
"21/02/09","09:23",2.7
"21/02/09","15:58",0.9
"21/02/09","21:34",3
"22/02/09","04:58",0.5
"22/02/09","10:08",2.9
"22/02/09","16:51",0.7
"22/02/09","22:15",3.1
"23/02/09","05:45",0.4
"23/02/09","10:49",3
"23/02/09","17:41",0.5
"23/02/09","22:51",3.2
"24/02/09","06:19",0.3
"24/02/09","11:26",3.1
"24/02/09","18:28",0.4
"24/02/09","23:24",3.3
"25/02/09","06:56",0.3
"25/02/09","11:45",3.2
"25/02/09","19:00",0.4
"26/02/09","00:00",3.4
"26/02/09","07:38",0.3
"26/02/09","12:23",3.2
"26/02/09","19:49",0.4
"27/02/09","00:38",3.4
"27/02/09","07:58",0.4
"27/02/09","12:47",3.3
"27/02/09","20:34",0.5
"28/02/09","01:17",3.5
"28/02/09","08:34",0.5
"28/02/09","13:23",3.3
"28/02/09","20:39",0.6
"01/03/09","01:58",3.4
"01/03/09","08:53",0.7
"01/03/09","14:00",3.3
"01/03/09","21:21",0.8
"02/03/09","02:39",3.3
"02/03/09","09:23",0.8
"02/03/09","14:38",3.3
"02/03/09","21:41",0.9
"03/03/09","03:24",3.1
"03/03/09","09:54",1
"03/03/09","15:26",3.2
"03/03/09","22:36",1
"04/03/09","04:23",2.9
"04/03/09","10:43",1.2
"04/03/09","16:30",3.1
"05/03/09","00:04",1.1
"05/03/09","05:41",2.8
"05/03/09","11:51",1.3
"05/03/09","17:58",3
"06/03/09","01:53",1
"06/03/09","07:17",2.8
"06/03/09","13:21",1.2
"06/03/09","19:34",3.1
"07/03/09","03:26",0.8
"07/03/09","08:36",3
"07/03/09","15:13",1
"07/03/09","20:45",3.2
"08/03/09","04:41",0.5
"08/03/09","09:34",3.2
"08/03/09","16:34",0.7
"08/03/09","21:39",3.4
"09/03/09","05:39",0.3
"09/03/09","10:23",3.3
"09/03/09","17:41",0.4
"09/03/09","22:28",3.5
"10/03/09","06:21",0.2
"10/03/09","11:06",3.4
"10/03/09","18:38",0.2
"10/03/09","23:19",3.5
"11/03/09","07:00",0.1
"11/03/09","11:38",3.5
"11/03/09","19:13",0.1
"12/03/09","00:08",3.5
"12/03/09","07:47",0.2
"12/03/09","12:19",3.5
"12/03/09","19:54",0.1
"13/03/09","00:41",3.5
"13/03/09","08:11",0.3
"13/03/09","12:56",3.5
"13/03/09","20:39",0.2
"14/03/09","01:21",3.5
"14/03/09","08:28",0.5
"14/03/09","13:30",3.4
"14/03/09","20:56",0.5
"15/03/09","01:58",3.3
"15/03/09","08:43",0.7
"15/03/09","14:06",3.3
"15/03/09","21:24",0.7
"16/03/09","02:28",3.1
"16/03/09","09:00",0.9
"16/03/09","14:38",3.2
"16/03/09","21:28",0.9
"17/03/09","03:06",2.9
"17/03/09","09:17",1.1
"17/03/09","15:09",3
"17/03/09","21:47",1.1
"18/03/09","03:45",2.7
"18/03/09","09:51",1.3
"18/03/09","15:49",2.8
"18/03/09","22:17",1.2
"19/03/09","05:00",2.5
"19/03/09","10:38",1.4
"19/03/09","17:30",2.7
"20/03/09","00:53",1.3
"20/03/09","06:23",2.5
"20/03/09","12:04",1.5
"20/03/09","18:56",2.7
"21/03/09","02:26",1.1
"21/03/09","07:39",2.6
"21/03/09","14:41",1.3
"21/03/09","20:06",2.8
"22/03/09","03:34",0.8
"22/03/09","08:41",2.8
"22/03/09","15:41",0.9
"22/03/09","21:00",3
"23/03/09","04:23",0.6
"23/03/09","09:34",3
"23/03/09","16:34",0.7
"23/03/09","21:43",3.1
"24/03/09","05:02",0.4
"24/03/09","10:15",3.1
"24/03/09","17:17",0.5
"24/03/09","22:24",3.2
"25/03/09","05:51",0.3
"25/03/09","10:43",3.2
"25/03/09","18:00",0.4
"25/03/09","23:02",3.3
"26/03/09","06:32",0.3
"26/03/09","11:24",3.3
"26/03/09","18:53",0.3
"26/03/09","23:43",3.4
"27/03/09","07:00",0.3
"27/03/09","11:53",3.3
"27/03/09","19:41",0.3
"28/03/09","00:26",3.5
"28/03/09","07:43",0.4
"28/03/09","12:32",3.4
"28/03/09","20:15",0.4
"29/03/09","01:08",3.5
"29/03/09","08:15",0.5
"29/03/09","13:11",3.4
"29/03/09","20:49",0.5
"30/03/09","01:51",3.4
"30/03/09","08:41",0.6
"30/03/09","13:54",3.4
"30/03/09","21:32",0.6
"31/03/09","02:32",3.3
"31/03/09","09:08",0.8
"31/03/09","14:36",3.4
"31/03/09","21:43",0.8
"01/04/09","03:17",3.2
"01/04/09","09:45",1
"01/04/09","15:23",3.3
"01/04/09","22:28",1
"02/04/09","04:15",3
"02/04/09","10:30",1.1
"02/04/09","16:28",3.1
"03/04/09","00:28",1.1
"03/04/09","05:38",2.9
"03/04/09","11:30",1.3
"03/04/09","17:56",3.1
"04/04/09","01:54",1
"04/04/09","07:04",2.9
"04/04/09","13:43",1.2
"04/04/09","19:21",3.1
"05/04/09","03:06",0.8
"05/04/09","08:13",3.1
"05/04/09","15:13",0.9
"05/04/09","20:26",3.3
"06/04/09","04:11",0.6
"06/04/09","09:08",3.2
"06/04/09","16:26",0.6
"06/04/09","21:23",3.4
"07/04/09","05:02",0.4
"07/04/09","09:51",3.4
"07/04/09","17:24",0.3
"07/04/09","22:15",3.4
"08/04/09","05:54",0.3
"08/04/09","10:30",3.4
"08/04/09","18:08",0.2
"08/04/09","23:06",3.4
"09/04/09","06:43",0.3
"09/04/09","11:11",3.4
"09/04/09","18:56",0.1
"09/04/09","23:41",3.4
"10/04/09","07:06",0.4
"10/04/09","11:49",3.4
"10/04/09","19:43",0.1
"11/04/09","00:23",3.3
"11/04/09","07:34",0.4
"11/04/09","12:26",3.4
"11/04/09","20:09",0.3
"12/04/09","01:02",3.3
"12/04/09","07:47",0.5
"12/04/09","13:06",3.4
"12/04/09","20:41",0.4
"13/04/09","01:34",3.2
"13/04/09","08:13",0.6
"13/04/09","13:41",3.3
"13/04/09","20:53",0.6
"14/04/09","02:08",3
"14/04/09","08:38",0.8
"14/04/09","14:09",3.1
"14/04/09","21:17",0.8
"15/04/09","02:39",2.9
"15/04/09","08:56",1
"15/04/09","14:36",3
"15/04/09","21:15",0.9
"16/04/09","03:26",2.7
"16/04/09","09:21",1.2
"16/04/09","15:13",2.9
"16/04/09","22:00",1.1
"17/04/09","04:38",2.6
"17/04/09","10:02",1.3
"17/04/09","16:23",2.7
"17/04/09","23:06",1.2
"18/04/09","05:51",2.6
"18/04/09","11:08",1.4
"18/04/09","17:56",2.7
"19/04/09","01:30",1.1
"19/04/09","06:54",2.7
"19/04/09","13:58",1.3
"19/04/09","19:04",2.8
"20/04/09","02:41",0.9
"20/04/09","07:47",2.8
"20/04/09","15:02",1
"20/04/09","20:08",2.9
"21/04/09","03:36",0.7
"21/04/09","08:32",3
"21/04/09","15:56",0.7
"21/04/09","21:00",3
"22/04/09","04:23",0.6
"22/04/09","09:23",3.1
"22/04/09","16:49",0.5
"22/04/09","21:45",3.1
"23/04/09","05:04",0.5
"23/04/09","10:06",3.2
"23/04/09","17:43",0.3
"23/04/09","22:36",3.2
"24/04/09","05:51",0.4
"24/04/09","10:38",3.3
"24/04/09","18:36",0.3
"24/04/09","23:24",3.3
"25/04/09","06:39",0.3
"25/04/09","11:26",3.3
"25/04/09","19:15",0.2
"26/04/09","00:09",3.4
"26/04/09","07:17",0.4
"26/04/09","12:13",3.4
"26/04/09","19:58",0.2
"27/04/09","00:56",3.4
"27/04/09","07:51",0.4
"27/04/09","13:00",3.4
"27/04/09","20:49",0.3
"28/04/09","01:39",3.4
"28/04/09","08:30",0.5
"28/04/09","13:45",3.4
"28/04/09","21:38",0.5
"29/04/09","02:21",3.3
"29/04/09","09:00",0.7
"29/04/09","14:24",3.4
"29/04/09","22:19",0.6
"30/04/09","03:11",3.2
"30/04/09","09:34",0.8
"30/04/09","15:15",3.3
"30/04/09","23:11",0.8
"01/05/09","04:11",3
"01/05/09","10:17",1
"01/05/09","16:21",3.2
"02/05/09","00:17",0.9
"02/05/09","05:28",3
"02/05/09","11:21",1.1
"02/05/09","17:47",3.1
"03/05/09","01:26",0.8
"03/05/09","06:41",3
"03/05/09","13:41",1
"03/05/09","19:00",3.1
"04/05/09","02:32",0.7
"04/05/09","07:39",3.1
"04/05/09","14:51",0.7
"04/05/09","20:04",3.2
"05/05/09","03:38",0.6
"05/05/09","08:28",3.2
"05/05/09","15:53",0.5
"05/05/09","21:02",3.2
"06/05/09","04:38",0.6
"06/05/09","09:15",3.3
"06/05/09","16:54",0.3
"06/05/09","21:53",3.2
"07/05/09","05:26",0.6
"07/05/09","10:00",3.3
"07/05/09","17:53",0.2
"07/05/09","22:38",3.1
"08/05/09","05:41",0.5
"08/05/09","10:38",3.3
"08/05/09","18:43",0.2
"08/05/09","23:23",3.1
"09/05/09","06:26",0.5
"09/05/09","11:19",3.2
"09/05/09","19:13",0.3
"10/05/09","00:04",3
"10/05/09","06:36",0.5
"10/05/09","12:02",3.2
"10/05/09","19:51",0.3
"11/05/09","00:38",3
"11/05/09","07:15",0.5
"11/05/09","12:43",3.1
"11/05/09","20:19",0.5
"12/05/09","01:13",2.9
"12/05/09","07:47",0.6
"12/05/09","13:13",3.1
"12/05/09","20:41",0.6
"13/05/09","01:47",2.9
"13/05/09","08:19",0.7
"13/05/09","13:41",3
"13/05/09","20:39",0.7
"14/05/09","02:24",2.8
"14/05/09","08:32",0.9
"14/05/09","14:09",3
"14/05/09","21:15",0.8
"15/05/09","02:47",2.7
"15/05/09","09:06",1
"15/05/09","14:53",2.9
"15/05/09","21:38",0.9
"16/05/09","03:39",2.6
"16/05/09","09:47",1.1
"16/05/09","15:41",2.8
"16/05/09","22:24",1
"17/05/09","04:53",2.6
"17/05/09","10:39",1.2
"17/05/09","16:53",2.7
"17/05/09","23:34",1
"18/05/09","05:56",2.7
"18/05/09","12:47",1.2
"18/05/09","18:06",2.7
"19/05/09","01:21",1
"19/05/09","06:53",2.8
"19/05/09","14:08",1
"19/05/09","19:08",2.8
"20/05/09","02:30",0.9
"20/05/09","07:36",2.9
"20/05/09","15:09",0.7
"20/05/09","20:09",2.9
"21/05/09","03:24",0.7
"21/05/09","08:19",3.1
"21/05/09","16:04",0.5
"21/05/09","21:09",2.9
"22/05/09","04:17",0.6
"22/05/09","09:11",3.1
"22/05/09","16:58",0.4
"22/05/09","22:08",3
"23/05/09","05:08",0.5
"23/05/09","10:06",3.2
"23/05/09","17:58",0.3
"23/05/09","23:00",3.1
"24/05/09","05:53",0.4
"24/05/09","11:00",3.2
"24/05/09","18:56",0.2
"24/05/09","23:53",3.2
"25/05/09","06:45",0.3
"25/05/09","11:53",3.3
"25/05/09","19:53",0.1
"26/05/09","00:39",3.2
"26/05/09","07:36",0.3
"26/05/09","12:41",3.3
"26/05/09","20:45",0.2
"27/05/09","01:24",3.2
"27/05/09","08:21",0.4
"27/05/09","13:23",3.4
"27/05/09","21:30",0.3
"28/05/09","02:13",3.2
"28/05/09","08:51",0.5
"28/05/09","14:11",3.4
"28/05/09","22:08",0.4
"29/05/09","03:02",3.1
"29/05/09","09:30",0.6
"29/05/09","15:08",3.3
"29/05/09","22:53",0.6
"30/05/09","03:47",3
"30/05/09","10:21",0.8
"30/05/09","16:15",3.1
"30/05/09","23:47",0.7
"31/05/09","04:56",3
"31/05/09","11:28",0.8
"31/05/09","17:28",3.1
"01/06/09","00:45",0.8
"01/06/09","06:00",3
"01/06/09","12:54",0.8
"01/06/09","18:36",3
"02/06/09","01:38",0.8
"02/06/09","06:58",3.1
"02/06/09","14:08",0.7
"02/06/09","19:34",3
"03/06/09","02:21",0.8
"03/06/09","07:53",3.1
"03/06/09","15:24",0.6
"03/06/09","20:28",2.9
"04/06/09","03:06",0.8
"04/06/09","08:38",3.1
"04/06/09","16:38",0.4
"04/06/09","21:24",2.9
"05/06/09","03:43",0.7
"05/06/09","09:23",3.1
"05/06/09","17:36",0.4
"05/06/09","22:19",2.8
"06/06/09","04:17",0.7
"06/06/09","10:09",3.1
"06/06/09","18:08",0.4
"06/06/09","23:04",2.8
"07/06/09","05:08",0.6
"07/06/09","11:00",3
"07/06/09","18:53",0.4
"07/06/09","23:39",2.8
"08/06/09","06:00",0.6
"08/06/09","11:41",3
"08/06/09","19:32",0.4
"09/06/09","00:17",2.8
"09/06/09","06:43",0.5
"09/06/09","12:13",3
"09/06/09","19:53",0.4
"10/06/09","00:53",2.8
"10/06/09","07:28",0.6
"10/06/09","12:47",3
"10/06/09","20:23",0.5
"11/06/09","01:28",2.8
"11/06/09","07:43",0.6
"11/06/09","13:13",3
"11/06/09","20:39",0.5
"12/06/09","01:38",2.8
"12/06/09","08:23",0.7
"12/06/09","13:43",3
